Call Number,Unit ID,Incident Number,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID
160030135,63,16000990,01/03/2016,01/02/2016,01/03/2016 12:46:19 AM,01/03/2016 12:50:49 AM,01/03/2016 12:51:09 AM,01/03/2016 12:51:22 AM,01/03/2016 12:57:07 AM,01/03/2016 01:18:23 AM,01/03/2016 01:29:38 AM,Code 2 Transport,01/03/2016 02:18:26 AM,0 Block of HILIRITAS AVE,San Francisco,94131,B06,26,8173,2,2,2,true,Non Life-threatening,1,MEDIC,2,6,8,Glen Park,"(37.7377443592359, -122.437452503563)",160030135-63
160030133,E16,16000989,01/03/2016,01/02/2016,01/03/2016 12:47:27 AM,01/03/2016 12:49:41 AM,01/03/2016 12:49:52 AM,01/03/2016 12:51:28 AM,01/03/2016 12:52:51 AM,NA,NA,Code 2 Transport,01/03/2016 12:59:46 AM,3100 Block of BUCHANAN ST,San Francisco,94123,B04,16,3444,2,2,2,true,Non Life-threatening,1,ENGINE,1,4,2,Marina,"(37.7991461246326, -122.43246545761)",160030133-E16
160030133,61,16000989,01/03/2016,01/02/2016,01/03/2016 12:47:27 AM,01/03/2016 12:49:41 AM,01/03/2016 12:49:52 AM,01/03/2016 12:50:06 AM,01/03/2016 12:59:48 AM,01/03/2016 01:16:37 AM,01/03/2016 01:37:23 AM,Code 2 Transport,01/03/2016 02:27:59 AM,3100 Block of BUCHANAN ST,San Francisco,94123,B04,16,3444,2,2,2,true,Non Life-threatening,1,MEDIC,2,4,2,Marina,"(37.7991461246326, -122.43246545761)",160030133-61
160030072,E01,16000988,01/03/2016,01/02/2016,01/03/2016 12:28:45 AM,01/03/2016 12:28:45 AM,01/03/2016 12:29:05 AM,01/03/2016 12:30:43 AM,01/03/2016 12:33:01 AM,NA,NA,Fire,01/03/2016 12:36:04 AM,0 Block of 6TH ST,San Francisco,94103,B02,01,2248,3,3,3,true,Alarm,1,ENGINE,1,3,6,South of Market,"(37.7816150265786, -122.40942036456)",160030072-E01
160030068,E07,16000987,01/03/2016,01/02/2016,01/03/2016 12:26:25 AM,01/03/2016 12:27:12 AM,01/03/2016 12:27:32 AM,01/03/2016 12:28:45 AM,01/03/2016 12:32:01 AM,NA,NA,Code 2 Transport,01/03/2016 12:37:09 AM,500 Block of VALENCIA ST,San Francisco,94110,B02,07,5247,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,2,8,Mission,"(37.7641044099588, -122.42187797405)",160030068-E07
160030068,60,16000987,01/03/2016,01/02/2016,01/03/2016 12:26:25 AM,01/03/2016 12:27:12 AM,01/03/2016 12:27:32 AM,01/03/2016 12:27:48 AM,01/03/2016 12:31:05 AM,01/03/2016 12:49:46 AM,01/03/2016 12:57:47 AM,Code 2 Transport,01/03/2016 01:33:56 AM,500 Block of VALENCIA ST,San Francisco,94110,B02,07,5247,3,3,3,true,Potentially Life-Threatening,1,MEDIC,1,2,8,Mission,"(37.7641044099588, -122.42187797405)",160030068-60
160030044,E15,16000986,01/03/2016,01/02/2016,01/03/2016 12:14:20 AM,01/03/2016 12:14:45 AM,01/03/2016 12:15:07 AM,01/03/2016 12:16:56 AM,01/03/2016 12:20:21 AM,NA,NA,Code 2 Transport,01/03/2016 12:43:44 AM,500 Block of AMAZON AVE,San Francisco,94112,B09,43,6136,2,2,2,true,Potentially Life-Threatening,1,ENGINE,1,9,11,Excelsior,"(37.7155859094303, -122.435741243059)",160030044-E15
160030044,85,16000986,01/03/2016,01/02/2016,01/03/2016 12:14:20 AM,01/03/2016 12:14:45 AM,01/03/2016 12:15:07 AM,01/03/2016 12:15:40 AM,01/03/2016 12:32:03 AM,01/03/2016 01:06:18 AM,01/03/2016 01:24:53 AM,Code 2 Transport,01/03/2016 02:04:05 AM,500 Block of AMAZON AVE,San Francisco,94112,B09,43,6136,2,2,2,true,Potentially Life-Threatening,1,MEDIC,2,9,11,Excelsior,"(37.7155859094303, -122.435741243059)",160030044-85
160030022,T17,16000985,01/03/2016,01/02/2016,01/03/2016 12:05:47 AM,01/03/2016 12:07:43 AM,01/03/2016 12:07:49 AM,01/03/2016 12:10:08 AM,01/03/2016 12:12:46 AM,NA,NA,Fire,01/03/2016 12:20:08 AM,100 Block of VENUS ST,San Francisco,94124,B10,42,6474,3,3,3,false,Alarm,1,TRUCK,2,10,10,Bayview Hunters Point,"(37.7307365078569, -122.397844582802)",160030022-T17
160030022,E42,16000985,01/03/2016,01/02/2016,01/03/2016 12:05:47 AM,01/03/2016 12:07:43 AM,01/03/2016 12:07:49 AM,01/03/2016 12:09:13 AM,01/03/2016 12:11:15 AM,NA,NA,Fire,01/03/2016 12:23:12 AM,100 Block of VENUS ST,San Francisco,94124,B10,42,6474,3,3,3,true,Alarm,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7307365078569, -122.397844582802)",160030022-E42
160030022,B10,16000985,01/03/2016,01/02/2016,01/03/2016 12:05:47 AM,01/03/2016 12:07:43 AM,01/03/2016 12:07:49 AM,01/03/2016 12:09:32 AM,01/03/2016 12:14:33 AM,NA,NA,Fire,01/03/2016 12:23:18 AM,100 Block of VENUS ST,San Francisco,94124,B10,42,6474,3,3,3,false,Alarm,1,CHIEF,3,10,10,Bayview Hunters Point,"(37.7307365078569, -122.397844582802)",160030022-B10
160030017,E03,16000984,01/03/2016,01/02/2016,01/03/2016 12:05:54 AM,01/03/2016 12:06:25 AM,01/03/2016 12:06:44 AM,01/03/2016 12:07:55 AM,01/03/2016 12:10:53 AM,NA,NA,Code 2 Transport,01/03/2016 12:15:56 AM,100 Block of EDDY ST,San Francisco,94102,B03,01,1453,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,3,6,Tenderloin,"(37.7842993825154, -122.410141319852)",160030017-E03
160030017,AM20,16000984,01/03/2016,01/02/2016,01/03/2016 12:05:54 AM,01/03/2016 12:06:25 AM,01/03/2016 12:06:44 AM,01/03/2016 12:07:44 AM,01/03/2016 12:11:22 AM,01/03/2016 12:23:45 AM,01/03/2016 12:33:54 AM,Code 2 Transport,01/03/2016 12:56:45 AM,100 Block of EDDY ST,San Francisco,94102,B03,01,1453,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,3,6,Tenderloin,"(37.7842993825154, -122.410141319852)",160030017-AM20
160030004,T03,16000983,01/03/2016,01/02/2016,01/03/2016 12:00:35 AM,01/03/2016 12:00:35 AM,01/03/2016 12:01:47 AM,01/03/2016 12:02:03 AM,01/03/2016 12:04:01 AM,NA,NA,Fire,01/03/2016 12:11:43 AM,0 Block of GROVE ST,San Francisco,94102,B02,36,1552,3,3,3,false,Alarm,1,TRUCK,1,2,6,Tenderloin,"(37.7787238368762, -122.415620668816)",160030004-T03
160030002,E01,16000982,01/03/2016,01/02/2016,01/03/2016 12:00:12 AM,01/03/2016 12:00:12 AM,01/03/2016 12:01:15 AM,01/03/2016 12:01:26 AM,01/03/2016 12:03:02 AM,NA,NA,Code 2 Transport,01/03/2016 12:13:02 AM,0 Block of 6TH ST,San Francisco,94103,B02,01,2248,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,3,6,South of Market,"(37.7816150265786, -122.40942036456)",160030002-E01
160030002,53,16000982,01/03/2016,01/02/2016,01/03/2016 12:00:12 AM,01/03/2016 12:00:12 AM,01/03/2016 12:01:15 AM,01/03/2016 12:01:33 AM,01/03/2016 12:03:26 AM,01/03/2016 12:16:32 AM,01/03/2016 12:26:27 AM,Code 2 Transport,01/03/2016 01:00:37 AM,0 Block of 6TH ST,San Francisco,94103,B02,01,2248,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,3,6,South of Market,"(37.7816150265786, -122.40942036456)",160030002-53
160050003,53,16001809,01/04/2016,01/04/2016,01/04/2016 11:59:19 PM,01/05/2016 12:01:04 AM,01/05/2016 12:01:19 AM,01/05/2016 12:03:29 AM,01/05/2016 12:22:36 AM,01/05/2016 12:22:42 AM,01/05/2016 12:22:47 AM,Code 2 Transport,01/05/2016 01:05:11 AM,100 Block of EDDY ST,San Francisco,94102,B03,01,1453,2,2,2,true,Non Life-threatening,1,MEDIC,1,3,6,Tenderloin,"(37.7842993825154, -122.410141319852)",160050003-53
160043858,E35,16001808,01/04/2016,01/04/2016,01/04/2016 11:55:30 PM,01/04/2016 11:59:04 PM,01/04/2016 11:59:18 PM,01/05/2016 12:01:12 AM,01/05/2016 12:07:56 AM,NA,NA,No Merit,01/05/2016 12:16:05 AM,500 Block of MISSION ST,San Francisco,94105,B03,35,2124,2,2,2,true,Potentially Life-Threatening,1,ENGINE,1,3,6,Financial District/South Beach,"(37.7891181923442, -122.398488873746)",160043858-E35
160043858,89,16001808,01/04/2016,01/04/2016,01/04/2016 11:55:30 PM,01/04/2016 11:59:04 PM,01/04/2016 11:59:18 PM,01/05/2016 12:02:29 AM,01/05/2016 12:09:50 AM,NA,NA,No Merit,01/05/2016 12:17:22 AM,500 Block of MISSION ST,San Francisco,94105,B03,35,2124,2,2,2,true,Potentially Life-Threatening,1,MEDIC,2,3,6,Financial District/South Beach,"(37.7891181923442, -122.398488873746)",160043858-89
160043841,E07,16001807,01/04/2016,01/04/2016,01/04/2016 11:46:59 PM,01/04/2016 11:50:55 PM,01/04/2016 11:51:15 PM,01/04/2016 11:52:05 PM,01/04/2016 11:55:41 PM,NA,NA,Code 2 Transport,01/05/2016 12:09:11 AM,100 Block of LEXINGTON ST,San Francisco,94110,B02,07,5423,2,2,2,true,Potentially Life-Threatening,1,ENGINE,1,6,9,Mission,"(37.7609433607231, -122.420805121097)",160043841-E07
160043841,85,16001807,01/04/2016,01/04/2016,01/04/2016 11:46:59 PM,01/04/2016 11:50:55 PM,01/04/2016 11:51:15 PM,01/04/2016 11:52:58 PM,01/05/2016 12:02:03 AM,01/05/2016 12:24:52 AM,01/05/2016 12:24:53 AM,Code 2 Transport,01/05/2016 01:33:32 AM,100 Block of LEXINGTON ST,San Francisco,94110,B02,07,5423,2,2,2,true,Potentially Life-Threatening,1,MEDIC,2,6,9,Mission,"(37.7609433607231, -122.420805121097)",160043841-85
160043825,55,16001806,01/04/2016,01/04/2016,01/04/2016 11:41:24 PM,01/04/2016 11:43:19 PM,01/04/2016 11:43:31 PM,01/04/2016 11:43:44 PM,01/04/2016 11:47:08 PM,01/04/2016 11:53:39 PM,01/05/2016 12:26:58 AM,Code 2 Transport,01/05/2016 12:54:05 AM,LAGUNA ST/MARINA BL,San Francisco,94123,B04,16,3346,2,2,2,true,Non Life-threatening,1,MEDIC,1,4,2,Marina,"(37.8051995453814, -122.432090718256)",160043825-55
160043807,82,16001805,01/04/2016,01/04/2016,01/04/2016 11:35:32 PM,01/04/2016 11:35:32 PM,01/04/2016 11:36:06 PM,01/04/2016 11:36:56 PM,01/04/2016 11:44:34 PM,01/04/2016 11:59:21 PM,01/05/2016 12:17:22 AM,Code 2 Transport,01/05/2016 12:52:50 AM,0 Block of KINGSTON ST,San Francisco,94110,B06,32,5575,2,2,2,true,Non Life-threatening,1,MEDIC,1,6,9,Bernal Heights,"(37.7417778041482, -122.422902429933)",160043807-82
160043806,70,16001804,01/04/2016,01/04/2016,01/04/2016 11:31:44 PM,01/04/2016 11:34:49 PM,01/04/2016 11:35:00 PM,01/04/2016 11:49:11 PM,01/04/2016 11:49:11 PM,NA,NA,No Merit,01/05/2016 12:02:54 AM,0 Block of SOUTH VAN NESS AVE,San Francisco,94103,B02,36,5117,2,2,2,true,Non Life-threatening,1,MEDIC,1,2,6,Mission,"(37.7726641818375, -122.418338317697)",160043806-70
160043804,E19,16001803,01/04/2016,01/04/2016,01/04/2016 11:31:08 PM,01/04/2016 11:32:10 PM,01/04/2016 11:32:48 PM,01/04/2016 11:34:05 PM,01/04/2016 11:37:18 PM,NA,NA,Code 2 Transport,01/04/2016 11:51:21 PM,200 Block of DENSLOWE DR,San Francisco,94132,B08,19,8751,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,9,7,West of Twin Peaks,"(37.7204930533541, -122.474450607406)",160043804-E19
160043804,62,16001803,01/04/2016,01/04/2016,01/04/2016 11:31:08 PM,01/04/2016 11:32:10 PM,01/04/2016 11:32:48 PM,01/04/2016 11:32:54 PM,01/04/2016 11:39:26 PM,01/04/2016 11:59:28 PM,01/05/2016 12:19:02 AM,Code 2 Transport,01/05/2016 01:14:30 AM,200 Block of DENSLOWE DR,San Francisco,94132,B08,19,8751,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,9,7,West of Twin Peaks,"(37.7204930533541, -122.474450607406)",160043804-62
160043792,61,16001802,01/04/2016,01/04/2016,01/04/2016 11:20:09 PM,01/04/2016 11:28:15 PM,01/04/2016 11:29:50 PM,01/04/2016 11:29:57 PM,01/04/2016 11:44:20 PM,01/05/2016 12:06:31 AM,01/05/2016 12:19:07 AM,Code 2 Transport,01/05/2016 12:38:05 AM,5TH ST/MISSION ST,San Francisco,94103,B03,01,2246,2,2,2,true,Non Life-threatening,1,MEDIC,1,3,6,South of Market,"(37.7827316349865, -122.406479403956)",160043792-61
160043788,E01,16001801,01/04/2016,01/04/2016,01/04/2016 11:27:20 PM,01/04/2016 11:27:20 PM,01/04/2016 11:28:46 PM,01/04/2016 11:30:03 PM,01/04/2016 11:32:25 PM,NA,NA,Code 2 Transport,01/04/2016 11:33:41 PM,1000 Block of MISSION ST,San Francisco,94103,B03,01,2251,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,3,6,South of Market,"(37.7801303744947, -122.409871449933)",160043788-E01
160043788,68,16001801,01/04/2016,01/04/2016,01/04/2016 11:27:20 PM,01/04/2016 11:27:20 PM,01/04/2016 11:28:46 PM,01/04/2016 11:28:54 PM,01/04/2016 11:44:01 PM,01/04/2016 11:44:09 PM,01/04/2016 11:51:52 PM,Code 2 Transport,01/05/2016 12:41:20 AM,1000 Block of MISSION ST,San Francisco,94103,B03,01,2251,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,3,6,South of Market,"(37.7801303744947, -122.409871449933)",160043788-68
160043784,KM07,16001800,01/04/2016,01/04/2016,01/04/2016 11:26:02 PM,01/04/2016 11:26:25 PM,01/04/2016 11:26:44 PM,01/04/2016 11:27:17 PM,01/04/2016 11:32:35 PM,01/04/2016 11:44:15 PM,NA,Code 2 Transport,01/05/2016 12:20:08 AM,1200 Block of 3RD ST,San Francisco,94158,B03,04,2231,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,3,6,Mission Bay,"(37.7724775289824, -122.389518536028)",160043784-KM07
160043784,E08,16001800,01/04/2016,01/04/2016,01/04/2016 11:26:02 PM,01/04/2016 11:26:25 PM,01/04/2016 11:26:44 PM,01/04/2016 11:28:21 PM,NA,NA,NA,Code 2 Transport,01/04/2016 11:28:33 PM,1200 Block of 3RD ST,San Francisco,94158,B03,04,2231,3,3,3,true,Potentially Life-Threatening,1,ENGINE,3,3,6,Mission Bay,"(37.7724775289824, -122.389518536028)",160043784-E08
160043784,E04,16001800,01/04/2016,01/04/2016,01/04/2016 11:26:02 PM,01/04/2016 11:26:25 PM,01/04/2016 11:26:44 PM,01/04/2016 11:28:05 PM,01/04/2016 11:29:00 PM,NA,NA,Code 2 Transport,01/04/2016 11:36:59 PM,1200 Block of 3RD ST,San Francisco,94158,B03,04,2231,3,3,3,false,Potentially Life-Threatening,1,ENGINE,1,3,6,Mission Bay,"(37.7724775289824, -122.389518536028)",160043784-E04
160043780,RC1,16001799,01/04/2016,01/04/2016,01/04/2016 11:23:42 PM,01/04/2016 11:24:32 PM,01/04/2016 11:27:36 PM,01/04/2016 11:29:19 PM,NA,NA,NA,Code 2 Transport,01/04/2016 11:31:19 PM,200 Block of EDDY ST,San Francisco,94102,B03,01,1453,3,E,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,3,3,6,Tenderloin,"(37.7839825587491, -122.411762530716)",160043780-RC1
160043780,E03,16001799,01/04/2016,01/04/2016,01/04/2016 11:23:42 PM,01/04/2016 11:24:32 PM,01/04/2016 11:24:47 PM,01/04/2016 11:25:42 PM,01/04/2016 11:28:39 PM,NA,NA,Code 2 Transport,01/04/2016 11:33:52 PM,200 Block of EDDY ST,San Francisco,94102,B03,01,1453,3,E,3,true,Potentially Life-Threatening,1,ENGINE,1,3,6,Tenderloin,"(37.7839825587491, -122.411762530716)",160043780-E03
160043780,88,16001799,01/04/2016,01/04/2016,01/04/2016 11:23:42 PM,01/04/2016 11:24:32 PM,01/04/2016 11:24:47 PM,01/04/2016 11:24:58 PM,01/04/2016 11:29:15 PM,01/04/2016 11:57:34 PM,01/05/2016 12:09:22 AM,Code 2 Transport,01/05/2016 12:50:39 AM,200 Block of EDDY ST,San Francisco,94102,B03,01,1453,3,E,3,true,Potentially Life-Threatening,1,MEDIC,2,3,6,Tenderloin,"(37.7839825587491, -122.411762530716)",160043780-88
160043764,T17,16001798,01/04/2016,01/04/2016,01/04/2016 11:18:05 PM,01/04/2016 11:18:05 PM,01/04/2016 11:18:17 PM,01/04/2016 11:20:57 PM,01/04/2016 11:23:27 PM,NA,NA,Fire,01/04/2016 11:35:11 PM,GRIFFITH ST/GILMAN AV,San Francisco,94124,B10,17,6611,3,3,3,false,Alarm,1,TRUCK,2,10,10,Bayview Hunters Point,"(37.7182356436301, -122.388136869889)",160043764-T17
160043764,E17,16001798,01/04/2016,01/04/2016,01/04/2016 11:18:05 PM,01/04/2016 11:18:05 PM,01/04/2016 11:18:17 PM,01/04/2016 11:19:17 PM,01/04/2016 11:23:07 PM,NA,NA,Fire,01/04/2016 11:34:44 PM,GRIFFITH ST/GILMAN AV,San Francisco,94124,B10,17,6611,3,3,3,true,Alarm,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7182356436301, -122.388136869889)",160043764-E17
160043764,B10,16001798,01/04/2016,01/04/2016,01/04/2016 11:18:05 PM,01/04/2016 11:18:05 PM,01/04/2016 11:18:17 PM,01/04/2016 11:19:23 PM,01/04/2016 11:25:21 PM,NA,NA,Fire,01/04/2016 11:35:11 PM,GRIFFITH ST/GILMAN AV,San Francisco,94124,B10,17,6611,3,3,3,false,Alarm,1,CHIEF,3,10,10,Bayview Hunters Point,"(37.7182356436301, -122.388136869889)",160043764-B10
160043742,52,16001797,01/04/2016,01/04/2016,01/04/2016 11:07:10 PM,01/04/2016 11:07:10 PM,01/04/2016 11:07:30 PM,01/04/2016 11:07:38 PM,01/04/2016 11:10:33 PM,01/04/2016 11:30:08 PM,01/04/2016 11:39:06 PM,Code 2 Transport,01/05/2016 12:03:50 AM,1900 Block of MISSION ST,San Francisco,94103,B02,36,5279,2,2,2,true,Non Life-threatening,1,MEDIC,1,2,9,Mission,"(37.7658666581108, -122.419678114931)",160043742-52
160043729,T03,16001796,01/04/2016,01/04/2016,01/04/2016 11:02:58 PM,01/04/2016 11:02:58 PM,01/04/2016 11:03:06 PM,01/04/2016 11:03:56 PM,NA,NA,NA,Fire,01/04/2016 11:06:07 PM,LEAVENWORTH ST/EDDY ST,San Francisco,94102,B02,03,1545,3,3,3,false,Alarm,1,TRUCK,2,2,6,Tenderloin,"(37.7837237829964, -122.414241575227)",160043729-T03
160043729,E03,16001796,01/04/2016,01/04/2016,01/04/2016 11:02:58 PM,01/04/2016 11:02:58 PM,01/04/2016 11:03:06 PM,01/04/2016 11:03:47 PM,01/04/2016 11:05:48 PM,NA,NA,Fire,01/04/2016 11:06:07 PM,LEAVENWORTH ST/EDDY ST,San Francisco,94102,B02,03,1545,3,3,3,true,Alarm,1,ENGINE,1,2,6,Tenderloin,"(37.7837237829964, -122.414241575227)",160043729-E03
160043712,KM03,16001795,01/04/2016,01/04/2016,01/04/2016 10:54:34 PM,01/04/2016 10:54:34 PM,01/04/2016 10:54:49 PM,01/04/2016 10:55:21 PM,01/04/2016 11:03:53 PM,01/04/2016 11:19:00 PM,NA,Code 2 Transport,01/05/2016 12:00:45 AM,1700 Block of REVERE AVE,San Francisco,94124,B10,17,6514,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,10,10,Bayview Hunters Point,"(37.7330651667655, -122.392752918729)",160043712-KM03
160043712,E17,16001795,01/04/2016,01/04/2016,01/04/2016 10:54:34 PM,01/04/2016 10:54:34 PM,01/04/2016 10:54:49 PM,01/04/2016 10:57:01 PM,01/04/2016 10:59:57 PM,NA,NA,Code 2 Transport,01/04/2016 11:10:59 PM,1700 Block of REVERE AVE,San Francisco,94124,B10,17,6514,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7330651667655, -122.392752918729)",160043712-E17
160043706,E41,16001794,01/04/2016,01/04/2016,01/04/2016 10:50:53 PM,01/04/2016 10:52:48 PM,01/04/2016 10:53:11 PM,01/04/2016 10:54:51 PM,01/04/2016 10:55:33 PM,NA,NA,Code 2 Transport,01/04/2016 11:10:28 PM,1300 Block of WASHINGTON ST,San Francisco,94109,B01,41,1466,3,3,3,false,Potentially Life-Threatening,1,ENGINE,1,1,3,Nob Hill,"(37.7939455886301, -122.415434713819)",160043706-E41
160043706,60,16001794,01/04/2016,01/04/2016,01/04/2016 10:50:53 PM,01/04/2016 10:52:48 PM,01/04/2016 10:53:11 PM,01/04/2016 10:53:23 PM,01/04/2016 10:59:53 PM,01/04/2016 11:47:28 PM,01/04/2016 11:54:29 PM,Code 2 Transport,01/05/2016 12:45:27 AM,1300 Block of WASHINGTON ST,San Francisco,94109,B01,41,1466,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,1,3,Nob Hill,"(37.7939455886301, -122.415434713819)",160043706-60
160043668,58,16001793,01/04/2016,01/04/2016,01/04/2016 10:37:25 PM,01/04/2016 10:39:31 PM,01/04/2016 10:40:18 PM,01/04/2016 10:40:27 PM,01/04/2016 10:56:02 PM,01/04/2016 11:21:46 PM,01/04/2016 11:33:13 PM,Code 2 Transport,01/05/2016 12:05:17 AM,1500 Block of SUTTER ST,San Francisco,94109,B05,38,3324,2,2,2,true,Potentially Life-Threatening,1,MEDIC,1,4,5,Japantown,"(37.7869733157952, -122.425845943218)",160043668-58
160043658,T12,16001792,01/04/2016,01/04/2016,01/04/2016 10:36:37 PM,01/04/2016 10:37:06 PM,01/04/2016 10:37:39 PM,01/04/2016 10:39:42 PM,01/04/2016 10:43:08 PM,NA,NA,Fire,01/04/2016 10:46:19 PM,1800 Block of GROVE ST,San Francisco,94117,B05,21,4515,3,3,3,false,Alarm,1,TRUCK,6,5,5,Lone Mountain/USF,"(37.7748234647885, -122.447091736604)",160043658-T12
160043658,T10,16001792,01/04/2016,01/04/2016,01/04/2016 10:36:37 PM,01/04/2016 10:37:06 PM,01/04/2016 10:37:39 PM,01/04/2016 10:38:59 PM,NA,NA,NA,Fire,01/04/2016 10:55:28 PM,1800 Block of GROVE ST,San Francisco,94117,B05,21,4515,3,3,3,false,Alarm,1,TRUCK,8,5,5,Lone Mountain/USF,"(37.7748234647885, -122.447091736604)",160043658-T10
160043658,RS1,16001792,01/04/2016,01/04/2016,01/04/2016 10:36:37 PM,01/04/2016 10:37:06 PM,01/04/2016 10:37:39 PM,01/04/2016 10:39:18 PM,NA,NA,NA,Fire,01/04/2016 10:44:38 PM,1800 Block of GROVE ST,San Francisco,94117,B05,21,4515,3,3,3,false,Alarm,1,RESCUE SQUAD,10,5,5,Lone Mountain/USF,"(37.7748234647885, -122.447091736604)",160043658-RS1
160043658,E21,16001792,01/04/2016,01/04/2016,01/04/2016 10:36:37 PM,01/04/2016 10:37:06 PM,01/04/2016 10:37:39 PM,01/04/2016 10:38:17 PM,01/04/2016 10:40:07 PM,NA,NA,Fire,01/04/2016 10:54:27 PM,1800 Block of GROVE ST,San Francisco,94117,B05,21,4515,3,3,3,true,Alarm,1,ENGINE,1,5,5,Lone Mountain/USF,"(37.7748234647885, -122.447091736604)",160043658-E21
160043658,E12,16001792,01/04/2016,01/04/2016,01/04/2016 10:36:37 PM,01/04/2016 10:37:06 PM,01/04/2016 10:37:39 PM,01/04/2016 10:38:38 PM,01/04/2016 10:41:15 PM,NA,NA,Fire,01/04/2016 10:46:19 PM,1800 Block of GROVE ST,San Francisco,94117,B05,21,4515,3,3,3,true,Alarm,1,ENGINE,3,5,5,Lone Mountain/USF,"(37.7748234647885, -122.447091736604)",160043658-E12
160043658,E10,16001792,01/04/2016,01/04/2016,01/04/2016 10:36:37 PM,01/04/2016 10:37:06 PM,01/04/2016 10:37:39 PM,01/04/2016 10:38:53 PM,01/04/2016 10:40:34 PM,NA,NA,Fire,01/04/2016 10:46:19 PM,1800 Block of GROVE ST,San Francisco,94117,B05,21,4515,3,3,3,true,Alarm,1,ENGINE,2,5,5,Lone Mountain/USF,"(37.7748234647885, -122.447091736604)",160043658-E10
160043658,D2,16001792,01/04/2016,01/04/2016,01/04/2016 10:36:37 PM,01/04/2016 10:37:06 PM,01/04/2016 10:37:39 PM,01/04/2016 10:38:04 PM,01/04/2016 10:41:28 PM,NA,NA,Fire,01/04/2016 10:46:19 PM,1800 Block of GROVE ST,San Francisco,94117,B05,21,4515,3,3,3,false,Alarm,1,CHIEF,4,5,5,Lone Mountain/USF,"(37.7748234647885, -122.447091736604)",160043658-D2
160043658,B07,16001792,01/04/2016,01/04/2016,01/04/2016 10:36:37 PM,01/04/2016 10:37:06 PM,01/04/2016 10:37:39 PM,01/04/2016 10:38:52 PM,01/04/2016 10:42:49 PM,NA,NA,Fire,01/04/2016 10:56:29 PM,1800 Block of GROVE ST,San Francisco,94117,B05,21,4515,3,3,3,false,Alarm,1,CHIEF,5,5,5,Lone Mountain/USF,"(37.7748234647885, -122.447091736604)",160043658-B07
160043658,B04,16001792,01/04/2016,01/04/2016,01/04/2016 10:36:37 PM,01/04/2016 10:37:06 PM,01/04/2016 10:37:39 PM,01/04/2016 10:38:42 PM,NA,NA,NA,Fire,01/04/2016 10:46:00 PM,1800 Block of GROVE ST,San Francisco,94117,B05,21,4515,3,3,3,false,Alarm,1,CHIEF,9,5,5,Lone Mountain/USF,"(37.7748234647885, -122.447091736604)",160043658-B04
160043658,55,16001792,01/04/2016,01/04/2016,01/04/2016 10:36:37 PM,01/04/2016 10:37:06 PM,01/04/2016 10:37:39 PM,01/04/2016 10:37:58 PM,01/04/2016 10:44:20 PM,NA,NA,Fire,01/04/2016 10:45:07 PM,1800 Block of GROVE ST,San Francisco,94117,B05,21,4515,3,3,3,true,Alarm,1,MEDIC,7,5,5,Lone Mountain/USF,"(37.7748234647885, -122.447091736604)",160043658-55
160043650,T17,16001791,01/04/2016,01/04/2016,01/04/2016 10:31:58 PM,01/04/2016 10:33:12 PM,01/04/2016 10:39:52 PM,01/04/2016 10:43:02 PM,01/04/2016 10:48:01 PM,NA,NA,Fire,01/04/2016 11:04:42 PM,200 Block of ACACIA AV,San Francisco,94124,B10,25,6554,3,3,3,false,Alarm,1,TRUCK,2,10,10,Bayview Hunters Point,"(37.7367325100422, -122.380566558905)",160043650-T17
160043650,E25,16001791,01/04/2016,01/04/2016,01/04/2016 10:31:58 PM,01/04/2016 10:33:12 PM,01/04/2016 10:33:22 PM,01/04/2016 10:34:37 PM,01/04/2016 10:37:25 PM,NA,NA,Fire,01/04/2016 10:57:58 PM,200 Block of ACACIA AV,San Francisco,94124,B10,25,6554,3,3,3,false,Alarm,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7367325100422, -122.380566558905)",160043650-E25
